date_GMT;home_team_name;away_team_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;stadium_name
May 13 2023 - 11:20pm;Boyacá Chicó;Millonarios;1;1;2;12;1;1;0;3;0;Estadio de La Independencia (Tunja)
May 14 2023 - 1:30am;Junior;Deportivo Pereira;0;0;0;5;5;0;0;1;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
May 14 2023 - 7:00pm;Independiente Medellín;Deportivo Pasto;1;0;1;15;3;2;0;6;0;Estadio Atanasio Girardot (Medellín)
May 14 2023 - 9:10pm;América de Cali;Once Caldas;0;0;0;6;2;3;1;3;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
May 14 2023 - 11:20pm;Alianza Petrolera;Atlético Nacional;2;1;3;5;6;6;0;4;0;Estadio Daniel Villa Zapata (Barrancabermeja)
May 15 2023 - 1:30am;Santa Fe;Atlético Huila;5;0;5;5;3;1;0;1;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
May 18 2023 - 12:00am;Independiente Medellín;Unión Magdalena;4;0;4;18;2;1;0;2;1;Estadio Atanasio Girardot (Medellín)
May 18 2023 - 12:00am;Deportes Tolima;Atlético Nacional;2;2;4;3;10;3;0;2;0;Estadio Manuel Murillo Toro (Ibagué)
May 18 2023 - 12:00am;Atlético Huila;Junior;0;2;2;9;1;3;0;1;0;Estadio Guillermo Plazas Alcid (Neiva)
May 18 2023 - 12:00am;Deportivo Pereira;Alianza Petrolera;2;1;3;9;7;2;0;2;0;Estadio Hernán Ramírez Villegas (Pereira)
May 18 2023 - 12:00am;Once Caldas;Santa Fe;3;1;4;4;6;3;0;2;0;Estadio Palogrande (Manizales)
May 18 2023 - 12:00am;Atlético Bucaramanga;América de Cali;2;1;3;5;5;1;1;3;0;Estadio Alfonso López (Bucaramanga)
May 18 2023 - 12:00am;Deportivo Cali;Boyacá Chicó;0;0;0;10;2;4;0;2;0;Estadio Deportivo Cali (Palmira)
May 18 2023 - 12:00am;Millonarios;La Equidad;0;0;0;3;3;3;0;3;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
May 18 2023 - 12:00am;Rionegro Águilas;Jaguares de Córdoba;3;0;3;8;2;1;0;3;0;Estadio Alberto Grisales (Rionegro- Antioquia)
May 18 2023 - 12:00am;Deportivo Pasto;Envigado;2;1;3;5;1;2;0;2;1;Estadio Departamental Libertad (San Juan de Pasto)
May 20 2023 - 10:00pm;Deportivo Pasto;Atlético Nacional;1;1;2;9;7;0;0;2;0;Estadio Departamental Libertad (San Juan de Pasto)
May 21 2023 - 1:00am;Independiente Medellín;Millonarios;2;2;4;3;3;1;0;2;0;Estadio Atanasio Girardot (Medellín)
May 21 2023 - 11:00pm;Boyacá Chicó;América de Cali;1;1;2;3;1;4;0;4;1;Estadio de La Independencia (Tunja)
May 22 2023 - 11:00pm;Alianza Petrolera;Rionegro Águilas;5;3;8;6;6;2;0;5;0;Estadio Daniel Villa Zapata (Barrancabermeja)
May 28 2023 - 1:15am;Millonarios;Boyacá Chicó;1;0;1;7;4;3;0;2;1;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
May 28 2023 - 3:00pm;Rionegro Águilas;Deportivo Pasto;0;0;0;7;5;2;0;3;0;Estadio Alberto Grisales (Rionegro- Antioquia)
May 28 2023 - 11:05pm;Atlético Nacional;Alianza Petrolera;1;1;2;2;8;3;0;7;0;Estadio Atanasio Girardot (Medellín)
May 29 2023 - 1:15am;América de Cali;Independiente Medellín;2;0;2;4;5;2;0;5;1;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
May 31 2023 - 11:15pm;Boyacá Chicó;Independiente Medellín;1;0;1;3;4;1;0;1;0;Estadio de La Independencia (Tunja)
Jun 01 2023 - 1:30am;América de Cali;Millonarios;0;1;1;3;2;2;0;3;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Jun 01 2023 - 11:15pm;Deportivo Pasto;Alianza Petrolera;0;0;0;9;8;2;0;3;0;Estadio Departamental Libertad (San Juan de Pasto)
Jun 02 2023 - 1:30am;Atlético Nacional;Rionegro Águilas;1;0;1;5;13;1;0;2;0;Estadio Atanasio Girardot (Medellín)
Jun 03 2023 - 11:20pm;Independiente Medellín;Boyacá Chicó;0;0;0;9;5;1;0;1;0;Estadio Atanasio Girardot (Medellín)
Jun 04 2023 - 1:30am;Millonarios;América de Cali;2;1;3;2;5;1;0;2;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Jun 04 2023 - 11:05pm;Rionegro Águilas;Atlético Nacional;0;1;1;15;7;5;0;5;1;Estadio Alberto Grisales (Rionegro- Antioquia)
Jun 05 2023 - 1:15am;Alianza Petrolera;Deportivo Pasto;1;0;1;6;8;2;0;3;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Jun 11 2023 - 12:30am;Deportivo Pasto;Rionegro Águilas;3;0;3;2;7;1;0;1;0;Estadio Departamental Libertad (San Juan de Pasto)
Jun 11 2023 - 11:30pm;Boyacá Chicó;Millonarios;2;1;3;5;10;1;0;2;0;Estadio de La Independencia (Tunja)
Jun 12 2023 - 10:00pm;Independiente Medellín;América de Cali;0;1;1;10;2;3;0;1;0;Estadio Atanasio Girardot (Medellín)
Jun 13 2023 - 12:30am;Alianza Petrolera;Atlético Nacional;0;0;0;5;5;4;0;1;1;Estadio Daniel Villa Zapata (Barrancabermeja)
Jun 17 2023 - 10:15pm;América de Cali;Boyacá Chicó;3;2;5;1;3;0;0;1;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Jun 17 2023 - 10:15pm;Millonarios;Independiente Medellín;2;1;3;3;8;4;0;4;1;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Jun 18 2023 - 1:00am;Atlético Nacional;Deportivo Pasto;3;2;5;9;2;1;0;3;0;Estadio Atanasio Girardot (Medellín)
Jun 18 2023 - 1:00am;Rionegro Águilas;Alianza Petrolera;1;1;2;6;8;4;0;5;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Jun 22 2023 - 1:00am;Atlético Nacional;Millonarios;0;0;0;1;8;4;0;3;0;Estadio Atanasio Girardot (Medellín)
Jun 25 2023 - 12:00am;Millonarios;Atlético Nacional;1;1;2;11;2;2;0;4;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Jul 14 2023 - 9:00pm;Envigado;Atlético Bucaramanga;1;3;4;4;10;1;0;1;0;Estadio Polideportivo Sur (Envigado)
Jul 15 2023 - 12:40am;Atlético Huila;Unión Magdalena;2;1;3;7;6;1;0;0;0;Estadio Guillermo Plazas Alcid (Neiva)
Jul 15 2023 - 9:00pm;Independiente Medellín;La Equidad;2;2;4;6;6;4;0;3;0;Estadio Atanasio Girardot (Medellín)
Jul 15 2023 - 11:10pm;Junior;Rionegro Águilas;0;1;1;3;7;2;1;1;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Jul 16 2023 - 1:20am;Deportivo Pasto;Millonarios;0;0;0;4;5;1;0;0;0;Estadio Departamental Libertad (San Juan de Pasto)
Jul 16 2023 - 10:15pm;América de Cali;Deportes Tolima;1;0;1;7;10;0;1;3;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Jul 17 2023 - 12:30am;Once Caldas;Atlético Nacional;1;1;2;9;2;2;0;1;0;Estadio Palogrande (Manizales)
Jul 18 2023 - 1:00am;Deportivo Pereira;Deportivo Cali;0;2;2;7;4;2;0;3;0;Estadio Hernán Ramírez Villegas (Pereira)
Jul 20 2023 - 1:00am;Santa Fe;Jaguares de Córdoba;1;0;1;5;3;0;0;0;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Jul 21 2023 - 9:00pm;Deportes Tolima;Once Caldas;3;1;4;3;5;2;0;1;0;Estadio Manuel Murillo Toro (Ibagué)
Jul 21 2023 - 11:15pm;La Equidad;Envigado;1;1;2;3;4;1;0;3;0;Estadio Metropolitano de Techo (Bogotá- D.C.)
Jul 22 2023 - 1:30am;Deportivo Pasto;Alianza Petrolera;1;1;2;5;4;4;1;2;0;Estadio Departamental Libertad (San Juan de Pasto)
Jul 23 2023 - 1:30am;Millonarios;Deportivo Pereira;0;0;0;6;7;1;0;2;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Jul 23 2023 - 8:45pm;Atlético Bucaramanga;Atlético Huila;1;0;1;4;2;2;1;1;0;Estadio Alfonso López (Bucaramanga)
Jul 24 2023 - 1:10am;Independiente Medellín;Junior;1;0;1;5;6;4;0;3;0;Estadio Atanasio Girardot (Medellín)
Jul 25 2023 - 12:00am;Jaguares de Córdoba;Boyacá Chicó;2;1;3;2;6;1;0;4;0;Estadio de Fútbol Jaraguay de Montería (Montería)
Jul 29 2023 - 9:00pm;Deportes Tolima;Rionegro Águilas;1;1;2;9;3;3;0;4;0;Estadio Manuel Murillo Toro (Ibagué)
Jul 29 2023 - 11:10pm;Alianza Petrolera;Millonarios;1;0;1;4;3;2;0;1;1;Estadio Daniel Villa Zapata (Barrancabermeja)
Jul 30 2023 - 1:20am;Atlético Nacional;Jaguares de Córdoba;2;1;3;4;1;3;0;2;0;Estadio Atanasio Girardot (Medellín)
Jul 30 2023 - 8:30pm;Once Caldas;Deportivo Cali;4;0;4;1;6;3;1;2;0;Estadio Palogrande (Manizales)
Jul 30 2023 - 10:45pm;América de Cali;Deportivo Pasto;1;1;2;6;4;3;0;3;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Jul 31 2023 - 1:00am;Atlético Huila;Deportivo Pereira;2;0;2;2;6;2;1;3;0;Estadio Guillermo Plazas Alcid (Neiva)
Jul 31 2023 - 9:00pm;Envigado;Unión Magdalena;0;0;0;5;2;3;0;5;0;Estadio Polideportivo Sur (Envigado)
Jul 31 2023 - 11:10pm;Boyacá Chicó;La Equidad;0;2;2;7;4;1;0;6;2;Estadio de La Independencia (Tunja)
Aug 01 2023 - 1:20am;Junior;Atlético Bucaramanga;1;1;2;6;4;3;0;4;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Aug 03 2023 - 12:30am;Santa Fe;Independiente Medellín;1;0;1;6;3;1;0;2;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Aug 04 2023 - 11:15pm;Atlético Huila;Alianza Petrolera;0;0;0;3;3;1;0;2;0;Estadio Guillermo Plazas Alcid (Neiva)
Aug 05 2023 - 1:30am;Rionegro Águilas;Once Caldas;2;1;3;0;7;2;0;1;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Aug 05 2023 - 9:00pm;Unión Magdalena;Junior;0;0;0;0;6;3;0;1;0;Estadio Armando Maestre Pavajeau (Valledupar)
Aug 05 2023 - 11:10pm;Deportivo Pereira;Boyacá Chicó;1;1;2;6;0;2;0;1;0;Estadio Hernán Ramírez Villegas (Pereira)
Aug 06 2023 - 1:20am;Independiente Medellín;Envigado;1;0;1;5;3;5;0;2;0;Estadio Metropolitano de Itagüí (Itagüí)
Aug 06 2023 - 9:00pm;La Equidad;América de Cali;1;1;2;2;9;3;0;4;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Aug 06 2023 - 11:10pm;Deportivo Cali;Atlético Nacional;1;1;2;4;10;2;1;5;0;Estadio Deportivo Cali (Palmira)
Aug 07 2023 - 1:20am;Deportivo Pasto;Santa Fe;2;0;2;2;7;3;0;3;0;Estadio Departamental Libertad (San Juan de Pasto)
Aug 07 2023 - 10:15pm;Atlético Bucaramanga;Jaguares de Córdoba;3;0;3;2;4;3;0;3;1;Estadio Alfonso López (Bucaramanga)
Aug 08 2023 - 12:30am;Millonarios;Deportes Tolima;1;0;1;3;5;2;0;3;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Aug 10 2023 - 11:00pm;Alianza Petrolera;Envigado;3;1;4;9;3;1;0;4;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Aug 11 2023 - 11:20pm;Rionegro Águilas;Deportivo Cali;1;0;1;2;7;3;0;1;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Aug 12 2023 - 1:30am;Deportes Tolima;Atlético Huila;1;0;1;6;1;3;0;4;0;Estadio Manuel Murillo Toro (Ibagué)
Aug 12 2023 - 9:10pm;Santa Fe;La Equidad;1;1;2;5;5;2;0;2;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Aug 12 2023 - 11:20pm;Junior;Deportivo Pasto;0;0;0;9;4;2;0;2;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Aug 13 2023 - 1:30am;Once Caldas;Deportivo Pereira;1;0;1;3;1;5;0;4;0;Estadio Palogrande (Manizales)
Aug 13 2023 - 9:00pm;América de Cali;Independiente Medellín;1;3;4;10;2;3;0;5;1;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Aug 13 2023 - 11:10pm;Jaguares de Córdoba;Millonarios;2;0;2;2;6;4;1;4;0;Estadio de Fútbol Jaraguay de Montería (Montería)
Aug 14 2023 - 1:20am;Atlético Nacional;Atlético Bucaramanga;2;1;3;10;4;1;0;1;0;Estadio Atanasio Girardot (Medellín)
Aug 15 2023 - 12:40am;Boyacá Chicó;Unión Magdalena;0;0;0;6;5;1;0;4;0;Estadio de La Independencia (Tunja)
Aug 19 2023 - 9:00pm;Deportivo Pereira;Jaguares de Córdoba;3;0;3;6;5;0;0;2;0;Estadio Hernán Ramírez Villegas (Pereira)
Aug 19 2023 - 11:10pm;Unión Magdalena;Santa Fe;2;2;4;3;3;3;0;5;1;Estadio Sierra Nevada (Santa Marta)
Aug 20 2023 - 1:20am;La Equidad;Junior;0;0;0;6;3;4;1;5;1;Estadio Metropolitano de Techo (Bogotá- D.C.)
Aug 20 2023 - 9:00pm;Deportivo Pasto;Boyacá Chicó;1;1;2;4;7;2;0;3;0;Estadio Departamental Libertad (San Juan de Pasto)
Aug 20 2023 - 11:10pm;Independiente Medellín;Alianza Petrolera;2;1;3;3;1;2;0;2;1;Estadio Atanasio Girardot (Medellín)
Aug 21 2023 - 1:20am;Atlético Huila;Atlético Nacional;0;1;1;9;5;3;0;2;0;Estadio Guillermo Plazas Alcid (Neiva)
Aug 21 2023 - 9:00pm;Atlético Bucaramanga;Rionegro Águilas;1;1;2;6;4;5;0;3;0;Estadio Alfonso López (Bucaramanga)
Aug 22 2023 - 12:00am;Millonarios;Once Caldas;2;1;3;3;3;3;0;4;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Aug 22 2023 - 11:15pm;Jaguares de Córdoba;Unión Magdalena;0;1;1;3;10;1;0;4;0;Estadio de Fútbol Jaraguay de Montería (Montería)
Aug 23 2023 - 9:45pm;Alianza Petrolera;La Equidad;1;0;1;3;7;2;0;4;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Aug 23 2023 - 11:15pm;Santa Fe;Envigado;2;0;2;6;2;0;0;1;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Aug 24 2023 - 1:30am;Junior;América de Cali;4;3;7;7;4;2;0;5;1;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Aug 24 2023 - 9:00pm;Boyacá Chicó;Atlético Huila;1;1;2;11;3;0;1;2;0;Estadio de La Independencia (Tunja)
Aug 24 2023 - 11:20pm;Atlético Nacional;Deportivo Pasto;2;0;2;6;5;3;0;2;0;Estadio Atanasio Girardot (Medellín)
Aug 25 2023 - 1:30am;Deportivo Cali;Millonarios;0;0;0;8;3;3;1;1;0;Estadio Deportivo Cali (Palmira)
Aug 25 2023 - 11:15pm;Once Caldas;Atlético Bucaramanga;1;0;1;7;3;4;0;3;0;Estadio Palogrande (Manizales)
Aug 26 2023 - 1:30am;Rionegro Águilas;Independiente Medellín;1;1;2;8;3;2;1;1;1;Estadio Alberto Grisales (Rionegro- Antioquia)
Aug 26 2023 - 9:00pm;Envigado;Junior;1;2;3;6;3;2;0;4;0;Estadio Polideportivo Sur (Envigado)
Aug 26 2023 - 11:10pm;Unión Magdalena;Alianza Petrolera;2;0;2;7;5;1;0;3;0;Estadio Sierra Nevada (Santa Marta)
Aug 27 2023 - 1:20am;La Equidad;Deportes Tolima;0;0;0;11;1;2;0;3;0;Estadio Metropolitano de Techo (Bogotá- D.C.)
Aug 27 2023 - 9:00pm;Millonarios;Atlético Nacional;1;0;1;5;4;1;0;1;1;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Aug 27 2023 - 11:10pm;América de Cali;Santa Fe;2;0;2;10;2;1;0;5;1;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Aug 28 2023 - 1:20am;Atlético Huila;Jaguares de Córdoba;0;0;0;9;5;2;0;1;0;Estadio Guillermo Plazas Alcid (Neiva)
Aug 28 2023 - 11:15pm;Independiente Medellín;Boyacá Chicó;1;1;2;7;1;1;0;1;0;Estadio Atanasio Girardot (Medellín)
Aug 29 2023 - 1:30am;Atlético Bucaramanga;Deportivo Cali;1;0;1;3;7;2;0;1;0;Estadio Alfonso López (Bucaramanga)
Aug 30 2023 - 1:10am;Deportivo Pasto;Once Caldas;1;0;1;2;8;1;0;2;0;Estadio Departamental Libertad (San Juan de Pasto)
Aug 30 2023 - 11:15pm;Unión Magdalena;América de Cali;0;0;0;6;3;3;0;4;0;Estadio Sierra Nevada (Santa Marta)
Aug 31 2023 - 1:30am;Rionegro Águilas;Atlético Nacional;2;0;2;5;5;1;0;2;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Sep 01 2023 - 11:05pm;Boyacá Chicó;Envigado;1;0;1;7;5;1;0;2;0;Estadio de La Independencia (Tunja)
Sep 02 2023 - 1:10am;Deportes Tolima;Atlético Bucaramanga;0;0;0;8;2;4;0;3;0;Estadio Manuel Murillo Toro (Ibagué)
Sep 02 2023 - 9:45pm;Jaguares de Córdoba;Independiente Medellín;1;1;2;0;5;3;1;1;0;Estadio de Fútbol Jaraguay de Montería (Montería)
Sep 02 2023 - 11:10pm;Santa Fe;Junior;1;0;1;2;6;6;0;3;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 03 2023 - 1:20am;Alianza Petrolera;América de Cali;2;3;5;7;5;4;0;4;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Sep 03 2023 - 9:00pm;Atlético Nacional;Deportivo Pereira;2;0;2;3;7;1;0;2;0;Estadio Atanasio Girardot (Medellín)
Sep 03 2023 - 11:10pm;Rionegro Águilas;Millonarios;2;0;2;3;3;5;0;5;1;Estadio Alberto Grisales (Rionegro- Antioquia)
Sep 04 2023 - 1:20am;Deportivo Cali;Deportivo Pasto;4;0;4;6;0;1;0;2;1;Estadio Deportivo Cali (Palmira)
Sep 04 2023 - 11:10pm;Unión Magdalena;La Equidad;1;0;1;8;3;0;0;2;0;Estadio Sierra Nevada (Santa Marta)
Sep 05 2023 - 1:20am;Once Caldas;Atlético Huila;1;2;3;11;2;3;0;6;0;Estadio Palogrande (Manizales)
Sep 06 2023 - 1:10am;Alianza Petrolera;Boyacá Chicó;1;1;2;10;3;1;0;2;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Sep 06 2023 - 9:05pm;Envigado;América de Cali;0;0;0;5;3;3;0;1;0;Estadio Polideportivo Sur (Envigado)
Sep 06 2023 - 11:10pm;Deportes Tolima;Deportivo Pereira;2;3;5;7;5;8;1;2;0;Estadio Manuel Murillo Toro (Ibagué)
Sep 07 2023 - 1:20am;Deportivo Cali;Santa Fe;2;2;4;6;7;2;0;4;0;Estadio Deportivo Cali (Palmira)
Sep 09 2023 - 12:40am;Deportivo Pasto;Jaguares de Córdoba;1;0;1;7;4;4;0;1;0;Estadio Departamental Libertad (San Juan de Pasto)
Sep 09 2023 - 9:00pm;La Equidad;Boyacá Chicó;0;0;0;14;7;2;0;2;1;Estadio Metropolitano de Techo (Bogotá- D.C.)
Sep 09 2023 - 11:10pm;Junior;Unión Magdalena;7;1;8;4;4;2;1;5;1;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Sep 10 2023 - 1:20am;Independiente Medellín;Atlético Nacional;1;0;1;5;6;2;0;4;0;Estadio Atanasio Girardot (Medellín)
Sep 10 2023 - 9:00pm;Deportivo Pereira;Once Caldas;1;2;3;8;6;1;0;3;0;Estadio Hernán Ramírez Villegas (Pereira)
Sep 10 2023 - 11:10pm;América de Cali;Deportivo Cali;3;0;3;3;6;5;0;2;1;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Sep 11 2023 - 1:20am;Millonarios;Santa Fe;2;4;6;3;4;3;2;3;1;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 11 2023 - 9:00pm;Envigado;Rionegro Águilas;2;2;4;5;1;3;0;4;0;Estadio Polideportivo Sur (Envigado)
Sep 11 2023 - 11:15pm;Atlético Huila;Deportes Tolima;3;0;3;4;10;4;0;8;0;Estadio Guillermo Plazas Alcid (Neiva)
Sep 12 2023 - 1:30am;Atlético Bucaramanga;Alianza Petrolera;0;1;1;9;3;3;0;3;0;Estadio Alfonso López (Bucaramanga)
Sep 13 2023 - 9:00pm;Deportivo Pereira;Deportivo Pasto;2;1;3;5;8;4;0;2;0;Estadio Hernán Ramírez Villegas (Pereira)
Sep 13 2023 - 10:45pm;Boyacá Chicó;Santa Fe;1;1;2;6;7;1;0;1;0;Estadio de La Independencia (Tunja)
Sep 13 2023 - 11:10pm;Jaguares de Córdoba;América de Cali;0;1;1;2;2;6;0;5;0;Estadio de Fútbol Jaraguay de Montería (Montería)
Sep 14 2023 - 1:20am;Atlético Nacional;La Equidad;5;0;5;7;6;1;0;1;0;Estadio Atanasio Girardot (Medellín)
Sep 14 2023 - 9:30pm;Deportes Tolima;Independiente Medellín;1;1;2;3;5;2;0;1;0;Estadio Manuel Murillo Toro (Ibagué)
Sep 14 2023 - 10:45pm;Rionegro Águilas;Unión Magdalena;2;1;3;2;6;4;0;3;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Sep 14 2023 - 11:40pm;Deportivo Cali;Atlético Huila;1;0;1;6;0;2;0;2;0;Estadio Deportivo Cali (Palmira)
Sep 15 2023 - 1:50am;Alianza Petrolera;Junior;1;5;6;2;4;3;1;0;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Sep 15 2023 - 11:15pm;Once Caldas;Envigado;0;0;0;12;2;2;0;4;1;Estadio Palogrande (Manizales)
Sep 16 2023 - 1:30am;Millonarios;Atlético Bucaramanga;3;0;3;7;2;1;0;4;1;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 17 2023 - 1:15am;América de Cali;Boyacá Chicó;5;0;5;0;4;1;0;1;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Sep 17 2023 - 9:00pm;Santa Fe;Alianza Petrolera;0;1;1;10;7;2;0;5;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 17 2023 - 11:10pm;Junior;Atlético Nacional;1;1;2;4;7;2;1;5;1;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Sep 18 2023 - 12:00am;Atlético Huila;Rionegro Águilas;1;1;2;11;0;1;0;4;0;Estadio Guillermo Plazas Alcid (Neiva)
Sep 18 2023 - 1:20am;Deportivo Pasto;Deportes Tolima;1;2;3;3;8;2;0;2;0;Estadio Departamental Libertad (San Juan de Pasto)
Sep 18 2023 - 9:00pm;Envigado;Jaguares de Córdoba;1;0;1;6;6;3;0;2;0;Estadio Polideportivo Sur (Envigado)
Sep 18 2023 - 9:30pm;Unión Magdalena;Once Caldas;1;1;2;5;5;5;0;3;0;Estadio Sierra Nevada (Santa Marta)
Sep 18 2023 - 11:40pm;Atlético Bucaramanga;Deportivo Pereira;1;1;2;2;3;3;0;0;0;Estadio Alfonso López (Bucaramanga)
Sep 19 2023 - 1:50am;Independiente Medellín;Millonarios;1;1;2;16;4;3;0;2;0;Estadio Atanasio Girardot (Medellín)
Sep 20 2023 - 1:20am;La Equidad;Deportivo Cali;1;1;2;3;3;3;0;1;0;Estadio Metropolitano de Techo (Bogotá- D.C.)
Sep 20 2023 - 9:00pm;Boyacá Chicó;Junior;2;1;3;8;2;2;0;2;0;Estadio de La Independencia (Tunja)
Sep 20 2023 - 11:10pm;Rionegro Águilas;América de Cali;2;2;4;1;3;4;0;1;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Sep 21 2023 - 1:20am;Atlético Nacional;Santa Fe;3;0;3;6;4;1;0;4;0;Estadio Atanasio Girardot (Medellín)
Sep 21 2023 - 9:00pm;Deportivo Pereira;Unión Magdalena;1;2;3;7;4;3;0;3;0;Estadio Hernán Ramírez Villegas (Pereira)
Sep 21 2023 - 10:45pm;Deportes Tolima;Envigado;2;0;2;9;6;1;0;2;0;Estadio Manuel Murillo Toro (Ibagué)
Sep 21 2023 - 11:10pm;Atlético Bucaramanga;Deportivo Pasto;0;2;2;5;2;3;1;3;1;Estadio Alfonso López (Bucaramanga)
Sep 22 2023 - 1:20am;Millonarios;Atlético Huila;2;1;3;7;4;0;0;0;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 22 2023 - 9:30pm;Jaguares de Córdoba;Alianza Petrolera;0;0;0;9;2;2;0;3;1;Estadio de Fútbol Jaraguay de Montería (Montería)
Sep 22 2023 - 11:40pm;Once Caldas;La Equidad;1;1;2;7;4;0;0;2;0;Estadio Palogrande (Manizales)
Sep 23 2023 - 1:50am;Deportivo Cali;Independiente Medellín;2;2;4;4;4;4;0;5;1;Estadio Deportivo Cali (Palmira)
Sep 23 2023 - 9:00pm;Boyacá Chicó;Rionegro Águilas;0;1;1;6;3;2;2;6;0;Estadio de La Independencia (Tunja)
Sep 24 2023 - 1:20am;América de Cali;Atlético Nacional;4;1;5;6;5;3;0;2;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Sep 24 2023 - 11:10pm;Santa Fe;Deportivo Pereira;1;0;1;11;6;3;0;3;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 25 2023 - 1:20am;Junior;Deportes Tolima;0;1;1;3;3;2;1;2;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Sep 25 2023 - 3:00pm;Envigado;Millonarios;1;2;3;2;8;4;0;0;0;Estadio Polideportivo Sur (Envigado)
Sep 25 2023 - 9:15pm;La Equidad;Jaguares de Córdoba;2;0;2;8;6;3;0;1;1;Estadio Metropolitano de Techo (Bogotá- D.C.)
Sep 25 2023 - 11:25pm;Alianza Petrolera;Once Caldas;2;1;3;3;3;2;0;2;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Sep 26 2023 - 1:35am;Independiente Medellín;Atlético Bucaramanga;2;0;2;6;5;1;0;2;1;Estadio Atanasio Girardot (Medellín)
Sep 26 2023 - 11:15pm;Unión Magdalena;Deportivo Cali;3;4;7;7;6;2;0;5;0;Estadio Sierra Nevada (Santa Marta)
Sep 27 2023 - 1:30am;Deportivo Pasto;Atlético Huila;1;0;1;6;10;1;0;4;1;Estadio Departamental Libertad (San Juan de Pasto)
Sep 29 2023 - 11:00pm;Jaguares de Córdoba;Junior;0;0;0;2;9;1;0;3;0;Estadio de Fútbol Jaraguay de Montería (Montería)
Sep 30 2023 - 1:10am;Deportes Tolima;Boyacá Chicó;2;0;2;6;6;4;0;3;1;Estadio Manuel Murillo Toro (Ibagué)
Sep 30 2023 - 9:00pm;Atlético Bucaramanga;Santa Fe;1;1;2;1;6;4;0;4;0;Estadio Alfonso López (Bucaramanga)
Sep 30 2023 - 11:10pm;Atlético Nacional;Envigado;3;0;3;8;5;0;0;1;0;Estadio Atanasio Girardot (Medellín)
Oct 01 2023 - 12:00am;Rionegro Águilas;Deportivo Pasto;3;0;3;6;2;3;0;3;1;Estadio Alberto Grisales (Rionegro- Antioquia)
