date_GMT;home_team_name;away_team_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;stadium_name
Nov 11 2020 - 7:00pm;Deportivo Cali;Envigado;3;0;3;8;4;1;0;3;0;Estadio Deportivo Cali (Palmira)
Nov 11 2020 - 9:00pm;Jaguares de Córdoba;Junior;2;2;4;5;4;5;0;2;0;Estadio de Fútbol Jaraguay de Montería (Montería)
Nov 11 2020 - 11:05pm;Boyacá Chicó;Rionegro Águilas;1;2;3;2;3;4;0;2;0;Estadio de La Independencia (Tunja)
Nov 12 2020 - 1:10am;Alianza Petrolera;Atlético Nacional;2;3;5;6;4;5;1;3;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Nov 12 2020 - 11:00pm;Deportivo Pasto;Once Caldas;2;1;3;6;2;4;0;4;0;Estadio Departamental Libertad (San Juan de Pasto)
Nov 13 2020 - 1:00am;Cúcuta Deportivo;América de Cali;0;3;3;-1;-1;-1;-1;-1;-1;Estadio Centenario (Armenia)
Nov 14 2020 - 6:30pm;Patriotas Boyacá;Jaguares de Córdoba;2;0;2;3;5;0;0;2;0;Estadio de La Independencia (Tunja)
Nov 14 2020 - 11:00pm;Envigado;Independiente Medellín;2;1;3;2;7;5;1;3;0;Estadio Polideportivo Sur (Envigado)
Nov 15 2020 - 1:00am;Atlético Bucaramanga;Santa Fe;1;2;3;4;5;2;0;3;0;Estadio Alfonso López (Bucaramanga)
Nov 15 2020 - 11:00pm;Deportivo Pereira;Deportivo Pasto;1;1;2;3;2;4;0;3;0;Estadio Hernán Ramírez Villegas (Pereira)
Nov 15 2020 - 11:00pm;Millonarios;Alianza Petrolera;6;1;7;2;1;1;0;1;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Nov 15 2020 - 11:00pm;Atlético Nacional;Cúcuta Deportivo;3;0;3;-1;-1;-1;-1;-1;-1;Estadio Atanasio Girardot (Medellín)
Nov 15 2020 - 11:00pm;América de Cali;La Equidad;1;2;3;6;3;2;1;5;1;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Nov 15 2020 - 11:00pm;Junior;Boyacá Chicó;3;0;3;5;0;0;0;3;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Nov 15 2020 - 11:00pm;Rionegro Águilas;Deportivo Cali;4;1;5;5;6;0;0;2;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Nov 15 2020 - 11:00pm;Deportes Tolima;Once Caldas;2;3;5;1;7;1;1;2;0;Estadio Manuel Murillo Toro (Ibagué)
Nov 21 2020 - 10:30pm;La Equidad;Deportivo Cali;1;1;2;10;5;0;0;1;0;Estadio Metropolitano de Techo (Bogotá- D.C.)
Nov 22 2020 - 1:00am;América de Cali;Atlético Nacional;1;2;3;3;0;2;1;1;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Nov 22 2020 - 11:05pm;Junior;Deportes Tolima;1;0;1;5;4;3;0;3;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Nov 23 2020 - 1:10am;Deportivo Pasto;Santa Fe;1;0;1;6;11;3;0;7;0;Estadio Departamental Libertad (San Juan de Pasto)
Nov 26 2020 - 11:00pm;Rionegro Águilas;Envigado;1;1;2;4;3;1;0;2;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Nov 27 2020 - 1:00am;Atlético Bucaramanga;Alianza Petrolera;3;2;5;5;3;5;0;6;0;Estadio Alfonso López (Bucaramanga)
Nov 27 2020 - 11:00pm;Independiente Medellín;Deportivo Pereira;1;2;3;9;7;1;0;1;0;Estadio Atanasio Girardot (Medellín)
Nov 28 2020 - 1:00am;Millonarios;Once Caldas;5;2;7;5;4;0;0;1;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Nov 28 2020 - 10:30pm;Deportivo Cali;La Equidad;0;1;1;5;6;0;1;1;2;Estadio Deportivo Cali (Palmira)
Nov 29 2020 - 1:00am;Atlético Nacional;América de Cali;0;3;3;8;2;3;1;2;1;Estadio Atanasio Girardot (Medellín)
Nov 29 2020 - 10:30pm;Santa Fe;Deportivo Pasto;2;0;2;5;3;2;0;3;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Nov 30 2020 - 1:00am;Deportes Tolima;Junior;0;1;1;9;3;2;2;1;0;Estadio Metropolitano de Techo (Bogotá- D.C.)
Nov 30 2020 - 9:00pm;Boyacá Chicó;Patriotas Boyacá;1;3;4;6;9;7;1;3;0;Estadio de La Independencia (Tunja)
Dec 02 2020 - 12:40am;Deportivo Pereira;Rionegro Águilas;2;2;4;5;5;1;0;5;0;Estadio Hernán Ramírez Villegas (Pereira)
Dec 03 2020 - 1:00am;Envigado;Independiente Medellín;0;3;3;4;4;2;0;3;1;Estadio Polideportivo Sur (Envigado)
Dec 04 2020 - 1:00am;Jaguares de Córdoba;Atlético Bucaramanga;0;0;0;4;6;2;0;1;0;Estadio de Fútbol Jaraguay de Montería (Montería)
Dec 05 2020 - 12:40am;Patriotas Boyacá;Millonarios;2;3;5;3;3;1;0;0;0;Estadio de La Independencia (Tunja)
Dec 05 2020 - 8:00pm;Once Caldas;Boyacá Chicó;1;0;1;9;8;4;0;2;0;Estadio Palogrande (Manizales)
Dec 06 2020 - 1:00am;La Equidad;Santa Fe;1;1;2;1;6;1;0;3;1;Estadio Metropolitano de Techo (Bogotá- D.C.)
Dec 07 2020 - 1:00am;América de Cali;Junior;0;0;0;0;4;4;0;3;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Dec 10 2020 - 12:40am;Envigado;Deportivo Pereira;0;1;1;3;2;6;0;0;0;Estadio Polideportivo Sur (Envigado)
Dec 10 2020 - 12:40am;Rionegro Águilas;Independiente Medellín;2;1;3;8;6;2;0;1;0;Estadio Alberto Grisales (Rionegro- Antioquia)
Dec 10 2020 - 12:40am;Millonarios;Boyacá Chicó;2;0;2;4;8;0;0;2;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Dec 10 2020 - 12:40am;Once Caldas;Patriotas Boyacá;2;0;2;7;5;4;0;0;0;Estadio Palogrande (Manizales)
Dec 10 2020 - 12:40am;Alianza Petrolera;Jaguares de Córdoba;2;2;4;3;5;4;1;4;0;Estadio Daniel Villa Zapata (Barrancabermeja)
Dec 13 2020 - 12:30am;Santa Fe;La Equidad;2;1;3;9;5;1;0;2;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Dec 14 2020 - 1:00am;Junior;América de Cali;1;2;3;6;1;2;0;2;0;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Dec 17 2020 - 12:40am;Deportivo Pereira;Atlético Bucaramanga;1;1;2;2;6;2;0;3;0;Estadio Hernán Ramírez Villegas (Pereira)
Dec 18 2020 - 12:40am;Millonarios;Once Caldas;0;0;0;6;2;1;0;1;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Dec 20 2020 - 11:00pm;América de Cali;Santa Fe;3;0;3;1;0;1;0;2;0;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Dec 23 2020 - 1:00am;Millonarios;Deportivo Pereira;1;0;1;3;5;3;1;0;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Dec 27 2020 - 11:00pm;Santa Fe;América de Cali;2;0;2;5;5;2;0;6;0;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Dec 29 2020 - 11:30pm;Deportivo Cali;Millonarios;1;1;2;7;6;2;0;3;0;Estadio Deportivo Cali (Palmira)
